user_id,date,playtime,stages_cleared,gacha_pulls,pvp_battles,guild_activities
U000036,11/23,45,39,3,7,3
U000036,11/24,110,8,8,12,2
U000036,11/25,56,19,4,0,0
U000036,11/26,122,33,0,1,4
U000036,11/27,122,33,7,12,4
U000036,11/28,173,31,3,4,2
U000036,11/29,161,15,9,13,1
U000036,11/30,58,14,8,14,2
U000036,12/01,67,36,3,2,3
U000036,12/02,32,9,7,13,2
U000036,12/03,235,14,7,13,4
U000036,12/04,188,14,9,6,0
U000036,12/05,107,6,2,8,3
U000036,12/06,112,37,2,7,4
U000036,12/07,166,10,2,12,4
U000036,12/08,65,29,8,1,0
U000036,12/09,148,8,6,14,1
U000036,12/10,207,23,0,12,3
U000036,12/11,99,32,8,1,1
U000036,12/12,100,18,0,3,1
U000036,12/13,81,18,4,14,1
U000036,12/14,219,19,0,12,2
U000036,12/15,47,38,1,10,1
U000036,12/16,79,23,0,13,3
U000036,12/17,182,37,4,10,1
U000036,12/18,172,30,8,13,1
U000036,12/19,184,8,8,6,4
U000036,12/20,188,8,3,10,2
U000036,12/21,232,18,9,7,3
U000036,12/22,214,26,0,14,4
U000036,12/23,186,10,9,1,1
U000036,12/24,237,8,5,13,1
U000036,12/25,144,33,3,7,0
U000036,12/26,228,29,9,8,1
U000036,12/27,147,38,9,0,2
U000036,12/28,158,26,4,4,3
U000036,12/29,129,13,5,13,0
U000036,12/30,145,38,9,9,3
U000036,12/31,154,17,9,4,1
U000036,01/01,134,12,4,14,2
U000036,01/02,238,11,2,0,3
U000036,01/03,225,29,4,6,1
U000036,01/04,50,11,4,12,0
U000036,01/05,170,15,3,10,2
U000036,01/06,224,21,3,0,2
U000036,01/07,117,8,6,8,1
U000036,01/08,32,37,4,5,2
U000036,01/09,234,36,3,14,0
U000036,01/10,82,5,7,8,3
U000036,01/11,179,6,5,10,0
U000036,01/12,180,8,7,8,2
U000036,01/13,238,20,1,6,0
U000036,01/14,187,11,0,12,0
U000036,01/15,191,36,2,12,1
U000036,01/16,204,26,0,12,4
U000036,01/17,44,9,4,12,4
U000036,01/18,84,33,2,0,3
U000036,01/19,176,23,9,0,2
U000036,01/20,52,39,1,12,4
U000036,01/21,36,18,5,3,2
U000036,01/22,74,31,1,14,4
U000036,01/23,186,7,0,8,1
U000036,01/24,164,7,1,11,0
U000036,01/25,154,21,2,14,1
U000036,01/26,219,20,3,14,1
U000036,01/27,225,35,2,3,4
U000036,01/28,224,31,0,0,0
U000036,01/29,122,17,5,4,0
U000037,11/01,137,28,8,3,0
U000037,11/02,124,24,4,0,2
U000037,11/03,125,7,5,4,1
U000037,11/04,177,22,5,1,0
U000037,11/05,207,38,5,6,4
U000037,11/06,118,14,9,8,0
U000037,11/07,192,12,6,8,0
U000037,11/08,83,15,4,0,3
U000037,11/09,158,31,5,10,4
U000037,11/10,176,29,9,7,2
U000037,11/11,176,6,4,2,4
U000037,11/12,160,5,1,7,3
U000037,11/13,235,5,1,13,0
U000037,11/14,73,25,8,10,1
U000037,11/15,239,21,9,12,3
U000037,11/16,187,38,4,9,3
U000037,11/17,105,5,9,3,3
U000037,11/18,124,36,4,6,4
U000037,11/19,76,9,3,6,0
U000037,11/20,57,24,8,4,1
U000037,11/21,212,18,4,10,4
U000037,11/22,87,35,9,2,0
U000037,11/23,151,12,5,3,0
U000037,11/24,125,18,6,0,1
U000037,11/25,65,6,6,1,4
U000037,11/26,54,29,3,8,2
U000037,11/27,234,33,8,12,4
U000037,11/28,171,30,4,3,1
U000037,11/29,176,20,7,10,4
U000037,11/30,229,20,8,2,1
U000037,12/01,227,32,2,4,1
U000037,12/02,49,36,1,8,2
U000037,12/03,43,30,7,10,3
U000037,12/04,167,29,7,4,3
U000037,12/05,36,8,5,12,0
U000037,12/06,140,11,4,14,1
U000037,12/07,68,32,5,11,0
U000037,12/08,186,38,1,11,1
U000037,12/09,205,26,6,5,4
U000037,12/10,32,32,0,3,1
U000037,12/11,222,13,6,1,4
U000037,12/12,239,8,0,1,2
U000037,12/13,73,19,6,13,0
U000037,12/14,175,13,1,11,4
U000037,12/15,62,18,0,0,3
U000037,12/16,143,10,3,0,1
U000037,12/17,205,30,0,4,2
U000037,12/18,132,12,8,6,2
U000037,12/19,213,32,6,11,4
U000037,12/20,161,21,6,7,4
U000037,12/21,34,39,0,13,4
U000037,12/22,237,28,3,0,0
U000037,12/23,90,15,8,1,1
U000037,12/24,119,10,0,1,3
U000037,12/25,210,11,0,14,3
U000037,12/26,185,16,3,5,3
U000037,12/27,149,19,2,2,2
U000037,12/28,65,38,3,14,2
U000037,12/29,222,36,7,5,3
U000037,12/30,200,31,1,10,3
U000037,12/31,41,18,7,4,3
U000037,01/01,140,24,7,1,2
U000037,01/02,67,19,6,11,0
U000037,01/03,193,10,5,12,2
U000037,01/04,146,10,7,7,1
U000037,01/05,49,16,8,12,1
U000037,01/06,149,21,9,5,1
U000037,01/07,182,35,4,5,4
U000037,01/08,106,25,3,1,3
U000037,01/09,89,8,9,9,0
U000037,01/10,185,38,5,12,3
U000037,01/11,196,6,8,11,3
U000037,01/12,184,8,1,7,2
U000037,01/13,147,5,1,3,4
U000037,01/14,227,31,5,10,2
U000037,01/15,133,25,9,1,0
U000037,01/16,163,24,1,3,4
U000037,01/17,35,23,0,0,4
U000037,01/18,152,23,7,11,3
U000037,01/19,196,38,0,8,4
U000037,01/20,38,21,7,6,0
U000037,01/21,214,16,8,13,3
U000037,01/22,89,21,5,5,2
U000037,01/23,59,38,9,7,0
U000037,01/24,194,33,1,4,0
U000037,01/25,53,5,0,8,0
U000037,01/26,49,8,7,9,0
U000037,01/27,194,26,0,13,2
U000037,01/28,219,9,8,3,1
U000037,01/29,160,8,7,0,0
U000038,11/01,68,10,4,0,3
U000038,11/02,92,20,8,5,2
U000038,11/03,206,31,4,3,1
U000038,11/04,54,6,2,13,0
U000038,11/05,82,37,6,12,1
U000038,11/06,87,26,9,2,4
U000038,11/07,73,19,6,2,4
U000038,11/08,231,34,6,4,0
U000038,11/09,220,35,8,7,3
U000038,11/10,105,12,2,6,1
U000038,11/11,130,14,3,6,4
U000038,11/12,236,34,1,2,4
U000038,11/13,77,10,7,7,0
U000038,11/14,30,18,1,0,0
U000038,11/15,43,7,4,12,3
U000038,11/16,98,15,2,4,2
U000038,11/17,127,14,4,10,1
U000038,11/18,166,19,1,12,1
U000038,11/19,109,19,0,13,2
U000038,11/20,120,36,0,5,0
U000038,11/21,43,20,7,14,0
U000038,11/22,135,21,6,4,4
U000038,11/23,146,13,6,0,1
U000038,11/24,100,35,1,14,1
U000038,11/25,178,16,9,0,2
U000038,11/26,94,22,7,5,3
U000038,11/27,163,13,5,0,3
U000038,11/28,114,5,5,8,0
U000038,11/29,144,15,9,9,2
U000038,11/30,115,11,6,10,3
U000038,12/01,223,16,5,8,4
U000038,12/02,236,10,6,8,4
U000038,12/03,71,30,3,14,4
U000038,12/04,162,28,9,12,0
U000038,12/05,45,39,7,14,3
U000038,12/06,58,22,9,8,0
U000038,12/07,181,38,6,6,1
U000038,12/08,156,38,3,10,4
U000038,12/09,211,25,3,14,4
U000038,12/10,71,15,4,2,3
U000038,12/11,76,14,7,10,0
U000038,12/12,44,7,0,10,0
U000038,12/13,64,28,2,9,3
U000038,12/14,31,29,4,2,2
U000038,12/15,195,15,7,10,1
U000038,12/16,152,12,1,11,2
U000038,12/17,123,33,3,11,0
U000038,12/18,51,17,9,0,1
U000038,12/19,47,15,4,10,2
U000038,12/20,177,38,7,12,2
U000038,12/21,156,33,7,8,4
U000038,12/22,70,26,1,10,0
U000038,12/23,31,26,2,4,3
U000038,12/24,71,26,4,11,1
U000038,12/25,103,15,0,4,3
U000038,12/26,229,28,4,13,2
U000038,12/27,86,29,1,3,2
U000038,12/28,153,10,6,10,2
U000038,12/29,90,6,0,7,4
U000038,12/30,52,38,8,14,2
U000038,12/31,32,38,2,14,1
U000038,01/01,148,21,7,14,3
U000038,01/02,146,20,4,3,3
U000038,01/03,57,8,0,6,2
U000038,01/04,225,24,0,14,1
U000038,01/05,171,17,7,1,3
U000038,01/06,35,27,3,8,3
U000038,01/07,40,24,0,12,1
U000038,01/08,180,21,0,6,1
U000038,01/09,232,28,3,11,1
U000038,01/10,205,32,8,7,4
U000038,01/11,175,36,5,7,3
U000038,01/12,89,25,5,1,0
U000038,01/13,87,16,6,13,0
U000038,01/14,110,10,6,4,0
U000038,01/15,57,16,8,11,0
U000038,01/16,92,8,1,8,1
U000038,01/17,174,18,7,9,1
U000038,01/18,222,7,0,14,1
U000038,01/19,81,17,3,5,0
U000038,01/20,75,8,7,11,2
U000038,01/21,179,7,9,9,1
U000038,01/22,77,22,3,5,0
U000038,01/23,218,20,1,9,4
U000038,01/24,218,12,3,1,4
U000038,01/25,39,35,7,7,3
U000038,01/26,109,33,4,12,2
U000038,01/27,159,30,0,6,0
U000038,01/28,35,37,1,13,2
U000038,01/29,152,30,8,0,4
U000039,11/01,50,7,7,1,4
U000039,11/02,206,26,0,5,1
U000039,11/03,64,13,8,3,0
U000039,11/04,168,32,6,13,1
U000039,11/05,45,9,8,11,4
U000039,11/06,120,19,3,0,0
U000039,11/07,82,16,9,10,3
U000039,11/08,103,16,7,11,3
U000039,11/09,82,8,3,13,3
U000039,11/10,174,37,2,0,4
U000039,11/11,56,21,3,14,0
U000039,11/12,40,8,3,5,0
U000039,11/13,135,30,0,11,1
U000039,11/14,34,39,6,13,0
U000039,11/15,166,11,9,10,3
U000039,11/16,217,30,0,1,1
U000039,11/17,110,12,2,0,0
U000039,11/18,186,31,3,5,0
U000039,11/19,75,10,9,2,0
U000039,11/20,148,17,9,9,0
U000039,11/21,114,9,5,6,4
U000039,11/22,221,17,7,4,2
U000039,11/23,111,38,8,8,2
U000039,11/24,159,31,3,2,3
U000039,11/25,196,37,7,11,3
U000039,11/26,111,23,0,0,0
U000039,11/27,131,17,6,12,1
U000039,11/28,210,9,9,11,0
U000039,11/29,204,24,5,7,1
U000039,11/30,237,6,3,7,4
U000039,12/01,101,38,7,7,4
U000039,12/02,221,5,3,11,1
U000039,12/03,136,7,2,3,2
U000039,12/04,226,13,1,4,4
U000039,12/05,96,27,5,8,4
U000039,12/06,206,22,4,2,2
U000039,12/07,153,18,4,7,1
U000039,12/08,169,23,1,2,3
U000039,12/09,95,10,8,13,0
U000039,12/10,136,13,0,10,1
U000039,12/11,125,21,4,1,0
U000039,12/12,192,5,2,2,2
U000039,12/13,164,31,1,5,4
U000039,12/14,231,31,9,12,2
U000039,12/15,139,18,2,4,0
U000039,12/16,168,18,3,11,3
U000039,12/17,158,10,4,2,2
U000039,12/18,62,9,5,13,2
U000039,12/19,157,19,6,3,4
U000039,12/20,212,10,6,2,0
U000039,12/21,45,34,9,0,0
U000039,12/22,230,26,6,14,1
U000039,12/23,164,14,5,13,3
U000039,12/24,69,25,0,12,1
U000039,12/25,233,27,6,13,1
U000039,12/26,144,7,8,7,4
U000039,12/27,210,20,7,11,1
U000039,12/28,131,12,1,5,0
U000039,12/29,133,37,1,8,1
U000039,12/30,172,14,4,7,2
U000039,12/31,68,38,1,12,4
U000039,01/01,189,19,5,0,2
U000039,01/02,136,37,3,0,4
U000039,01/03,54,5,7,1,0
U000039,01/04,52,25,7,2,3
U000039,01/05,81,27,1,8,3
U000039,01/06,48,22,5,1,3
U000039,01/07,60,7,5,3,1
U000039,01/08,189,20,6,5,3
U000039,01/09,225,8,5,11,0
U000039,01/10,180,39,8,5,3
U000039,01/11,44,28,8,6,1
U000039,01/12,154,35,2,14,2
U000039,01/13,175,14,7,14,3
U000039,01/14,79,32,4,13,0
U000039,01/15,49,7,4,3,1
U000039,01/16,38,19,7,2,1
U000039,01/17,161,39,6,10,0
U000039,01/18,150,18,4,4,0
U000039,01/19,78,19,1,4,3
U000039,01/20,157,15,6,5,3
U000039,01/21,39,36,0,3,2
U000039,01/22,54,9,1,5,1
U000039,01/23,174,22,3,11,4
U000039,01/24,102,24,2,0,4
U000039,01/25,141,11,4,14,1
U000039,01/26,136,7,1,14,1
U000039,01/27,86,10,7,5,1
U000039,01/28,42,25,3,13,0
U000039,01/29,171,38,3,7,2
U000040,11/01,98,35,8,6,2
U000040,11/02,127,37,0,10,4
U000040,11/03,180,9,3,7,1
U000040,11/04,142,6,0,9,1
U000040,11/05,65,22,2,9,3
U000040,11/06,131,12,3,9,1
U000040,11/07,31,32,6,14,0
U000040,11/08,59,38,9,2,2
U000040,11/09,81,37,7,11,3
U000040,11/10,193,38,1,14,4
U000040,11/11,111,16,2,12,3
U000040,11/12,180,21,4,10,1
U000040,11/13,35,17,4,3,1
U000040,11/14,121,30,4,2,1
U000040,11/15,208,27,3,0,0
U000040,11/16,101,33,6,13,2
U000040,11/17,76,38,9,3,0
U000040,11/18,197,21,3,10,1
U000040,11/19,162,28,0,2,1
U000040,11/20,81,9,6,10,2
U000040,11/21,85,27,8,6,0
U000040,11/22,31,29,0,7,4
U000040,11/23,102,10,5,0,2
U000040,11/24,167,33,9,10,3
U000040,11/25,82,18,7,9,0
U000040,11/26,149,37,2,9,4
U000040,11/27,136,24,2,12,3
U000040,11/28,169,33,6,14,0
U000040,11/29,205,32,9,9,3
U000040,11/30,170,33,7,6,4
U000040,12/01,218,28,9,13,4
U000040,12/02,109,5,2,4,2
U000040,12/03,44,10,5,7,0
U000040,12/04,30,13,8,7,3
U000040,12/05,144,6,2,6,2
U000040,12/06,228,21,8,8,1
U000040,12/07,85,24,6,12,0
U000040,12/08,100,16,9,3,4
U000040,12/09,184,19,7,10,2
U000040,12/10,218,21,5,11,4
U000040,12/11,218,39,4,6,2
U000040,12/12,172,5,2,5,1
U000040,12/13,51,24,0,11,4
U000040,12/14,174,39,4,9,0
U000040,12/15,191,39,1,2,4
U000040,12/16,102,28,6,0,0
U000040,12/17,94,19,8,8,4
U000040,12/18,103,14,8,3,1
U000040,12/19,48,39,1,3,3
U000040,12/20,167,18,4,11,4
U000040,12/21,203,26,7,8,3
U000040,12/22,215,32,5,1,2
U000040,12/23,122,15,6,0,2
U000040,12/24,215,17,0,5,4
U000040,12/25,187,33,0,4,1
U000040,12/26,48,28,9,7,4
U000040,12/27,99,15,8,12,3
U000040,12/28,151,36,3,6,2
U000040,12/29,183,16,1,1,1
U000040,12/30,157,26,9,2,2
U000040,12/31,63,28,8,5,3
U000040,01/01,139,23,4,12,1
U000040,01/02,70,29,1,1,0
U000040,01/03,38,11,9,9,4
U000040,01/04,210,5,5,3,1
U000040,01/05,108,36,9,3,1
U000040,01/06,47,30,6,14,1
U000040,01/07,203,14,7,10,3
U000040,01/08,198,28,8,5,2
U000040,01/09,37,23,1,8,0
U000040,01/10,202,15,7,6,1
U000040,01/11,158,28,0,12,4
U000040,01/12,186,32,3,5,0
U000040,01/13,234,35,6,3,4
U000040,01/14,150,13,2,8,4
U000040,01/15,101,22,8,13,2
U000040,01/16,144,24,4,2,2
U000040,01/17,188,19,0,7,4
U000040,01/18,152,17,9,0,3
U000040,01/19,67,32,5,12,4
U000040,01/20,64,21,2,6,3
U000040,01/21,116,18,2,10,0
U000040,01/22,193,26,4,10,2
U000040,01/23,191,37,7,11,0
U000040,01/24,210,21,2,12,0
U000040,01/25,47,19,6,6,2
U000040,01/26,152,32,2,6,4
U000040,01/27,183,25,0,4,1
U000040,01/28,128,11,0,1,1
U000040,01/29,164,24,7,0,4
U000041,11/01,171,9,2,13,4
U000041,11/02,116,30,3,13,0
U000041,11/03,82,9,5,11,4
U000041,11/04,111,26,0,1,0
U000041,11/05,65,17,9,1,2
U000041,11/06,199,20,8,14,4
U000041,11/07,209,29,3,2,2
U000041,11/08,158,16,8,4,4
U000041,11/09,56,17,5,13,0
U000041,11/10,149,25,2,14,0
U000041,11/11,93,26,8,13,4
U000041,11/12,43,6,5,0,2
U000041,11/13,130,22,3,7,2
U000041,11/14,112,17,5,6,1
U000041,11/15,144,22,3,6,0
U000041,11/16,112,28,6,7,1
U000041,11/17,140,32,9,3,2
U000041,11/18,237,12,9,1,1
U000041,11/19,234,6,4,1,4
U000041,11/20,200,35,1,7,4
U000041,11/21,89,31,6,2,0
U000041,11/22,132,38,6,12,2
U000041,11/23,193,17,6,14,0
U000041,11/24,120,13,0,8,3
U000041,11/25,47,6,0,8,4
U000041,11/26,208,26,4,14,2
U000041,11/27,88,28,8,12,4
U000041,11/28,148,32,4,7,1
U000041,11/29,239,18,6,13,3
U000041,11/30,203,6,0,5,3
U000041,12/01,121,33,2,2,1
U000041,12/02,175,29,1,9,1
U000041,12/03,134,32,2,0,0
U000041,12/04,91,19,1,0,2
U000041,12/05,124,33,1,9,3
U000041,12/06,161,38,2,7,4
U000041,12/07,221,31,5,14,1
U000041,12/08,207,31,9,0,4
U000041,12/09,112,23,5,8,2
U000041,12/10,48,27,0,0,3
U000041,12/11,187,25,5,4,2
U000041,12/12,179,31,5,11,1
U000041,12/13,55,25,2,5,1
U000041,12/14,212,29,3,9,4
U000041,12/15,183,15,1,0,0
U000041,12/16,136,10,5,10,1
U000041,12/17,45,6,7,7,4
U000041,12/18,150,14,0,6,1
U000041,12/19,96,23,5,8,3
U000041,12/20,170,27,1,1,3
U000041,12/21,106,24,1,3,2
U000041,12/22,98,18,0,14,4
U000041,12/23,93,32,5,9,3
U000041,12/24,66,39,7,3,0
U000041,12/25,126,33,0,4,4
U000041,12/26,91,37,7,8,3
U000041,12/27,228,15,0,6,1
U000041,12/28,32,12,8,7,0
U000041,12/29,89,6,1,12,1
U000041,12/30,105,22,0,3,4
U000041,12/31,152,33,6,10,3
U000041,01/01,219,11,7,5,3
U000041,01/02,55,32,5,6,2
U000041,01/03,175,11,9,3,2
U000041,01/04,56,9,4,13,1
U000041,01/05,56,14,4,1,3
U000041,01/06,62,13,9,9,4
U000041,01/07,136,28,4,11,1
U000041,01/08,125,30,5,7,1
U000041,01/09,185,14,3,9,4
U000041,01/10,91,14,4,11,2
U000041,01/11,231,33,9,0,2
U000041,01/12,141,7,9,5,1
U000041,01/13,130,35,8,5,0
U000041,01/14,232,9,5,11,4
U000041,01/15,35,12,0,3,1
U000041,01/16,212,6,8,7,4
U000041,01/17,145,25,4,11,2
U000041,01/18,136,14,2,13,3
U000041,01/19,127,13,7,0,3
U000041,01/20,86,7,0,13,0
U000041,01/21,113,18,7,7,2
U000041,01/22,230,5,4,14,2
U000041,01/23,55,35,7,3,4
U000041,01/24,213,30,9,8,1
U000041,01/25,88,14,6,11,1
U000041,01/26,178,12,3,8,2
U000041,01/27,77,22,6,8,3
U000041,01/28,161,20,3,11,1
U000041,01/29,165,30,9,3,1
U000042,11/01,48,34,5,2,4
U000042,11/02,31,11,1,14,4
U000042,11/03,170,30,5,2,2
U000042,11/04,234,24,5,2,1
U000042,11/05,198,17,7,9,4
U000042,11/06,238,30,8,14,0
U000042,11/07,138,34,3,13,1
U000042,11/08,45,26,9,0,4
U000042,11/09,182,34,9,7,3
U000042,11/10,84,37,1,13,0
U000042,11/11,119,39,5,9,1
U000042,11/12,148,39,0,1,1
U000042,11/13,232,26,9,13,3
U000042,11/14,150,9,5,0,1
U000042,11/15,158,8,9,7,3
U000042,11/16,130,10,7,6,0
U000042,11/17,77,38,7,2,2
U000042,11/18,206,34,4,0,4
U000042,11/19,170,30,9,6,1
U000042,11/20,238,25,3,2,0
U000042,11/21,187,6,7,5,4
U000042,11/22,216,7,0,4,2
U000042,11/23,158,22,4,9,2
U000042,11/24,209,33,6,11,0
U000042,11/25,161,17,3,8,2
U000042,11/26,138,8,8,10,1
U000042,11/27,182,14,2,14,2
U000042,11/28,126,7,6,1,0
U000042,11/29,74,23,3,11,0
U000042,11/30,187,32,9,8,4
U000042,12/01,210,33,6,2,1
U000042,12/02,89,15,7,12,0
U000042,12/03,199,9,8,6,2
U000042,12/04,168,10,6,0,0
U000042,12/05,106,29,1,8,1
U000042,12/06,212,21,2,6,0
U000042,12/07,218,17,2,11,0
U000042,12/08,96,12,7,0,1
U000042,12/09,219,22,0,4,1
U000042,12/10,70,16,2,5,4
U000042,12/11,108,38,6,8,0
U000042,12/12,65,28,1,6,1
U000042,12/13,77,36,3,2,4
U000042,12/14,117,26,4,10,4
U000042,12/15,55,36,5,3,3
U000042,12/16,62,9,1,0,2
U000042,12/17,93,24,1,4,4
U000042,12/18,203,33,5,5,3
U000042,12/19,136,5,4,5,1
U000042,12/20,190,28,3,7,0
U000042,12/21,99,13,2,9,0
U000042,12/22,139,18,0,3,3
U000042,12/23,78,7,7,0,4
U000042,12/24,212,5,9,3,4
U000042,12/25,186,11,5,13,0
U000042,12/26,44,22,0,3,4
U000042,12/27,148,29,1,5,0
U000042,12/28,169,27,7,5,4
U000042,12/29,161,20,3,11,3
U000042,12/30,178,26,2,6,4
U000042,12/31,147,15,6,9,4
U000042,01/01,132,12,4,1,4
U000042,01/02,116,12,4,8,4
U000042,01/03,212,37,2,7,2
U000042,01/04,175,30,5,10,4
U000042,01/05,153,31,3,8,3
U000042,01/06,202,33,2,9,4
U000042,01/07,179,8,8,9,0
U000042,01/08,220,7,3,2,0
U000042,01/09,144,19,7,7,2
U000042,01/10,43,22,7,1,4
U000042,01/11,102,15,2,5,4
U000042,01/12,167,32,5,1,1
U000042,01/13,227,19,5,2,3
U000042,01/14,81,16,8,5,2
U000042,01/15,118,24,1,5,3
U000042,01/16,190,19,0,7,2
U000042,01/17,154,25,6,12,1
U000042,01/18,216,34,1,3,4
U000042,01/19,133,39,1,9,1
U000042,01/20,34,31,0,7,4
U000042,01/21,91,33,0,5,3
U000042,01/22,80,20,5,14,3
U000042,01/23,139,22,2,12,2
U000042,01/24,42,32,8,3,0
U000042,01/25,123,31,6,3,4
U000042,01/26,177,39,9,2,3
U000042,01/27,94,12,8,3,1
U000042,01/28,77,20,1,1,0
U000042,01/29,186,12,4,2,4
U000043,11/01,219,24,8,7,4
U000043,11/02,110,18,5,10,2
U000043,11/03,94,15,6,14,4
U000043,11/04,209,26,0,7,1
U000043,11/05,189,8,9,7,2
U000043,11/06,198,28,7,11,4
U000043,11/07,68,13,3,14,3
U000043,11/08,227,30,2,7,2
U000043,11/09,199,33,6,5,2
U000043,11/10,102,35,5,0,4
U000043,11/11,129,11,8,12,1
U000043,11/12,198,27,9,8,0
U000043,11/13,152,28,1,10,4
U000043,11/14,36,11,2,6,4
U000043,11/15,166,11,0,14,0
U000043,11/16,132,37,0,0,2
U000043,11/17,86,14,0,11,0
U000043,11/18,45,35,2,0,4
U000043,11/19,196,5,5,9,0
U000043,11/20,169,5,6,1,1
U000043,11/21,207,14,4,13,3
U000043,11/22,216,9,5,12,4
U000043,11/23,74,14,6,8,3
U000043,11/24,223,18,2,6,2
U000043,11/25,41,34,7,14,0
U000043,11/26,30,23,2,7,0
U000043,11/27,132,25,8,2,4
U000043,11/28,164,33,7,12,1
U000043,11/29,158,23,8,1,1
U000043,11/30,230,20,6,11,3
U000043,12/01,70,33,5,12,1
U000043,12/02,81,19,5,2,1
U000043,12/03,133,26,9,4,0
U000043,12/04,164,9,7,1,1
U000043,12/05,57,33,7,2,0
U000043,12/06,109,22,0,9,1
U000043,12/07,169,32,9,1,1
U000043,12/08,45,34,2,14,4
U000043,12/09,86,16,0,14,2
U000043,12/10,131,31,3,12,4
U000043,12/11,129,37,7,14,0
U000043,12/12,61,33,2,12,3
U000043,12/13,224,7,5,13,0
U000043,12/14,96,14,7,3,2
U000043,12/15,209,10,8,10,0
U000043,12/16,143,33,7,13,1
U000043,12/17,147,29,7,14,2
U000043,12/18,33,36,9,7,4
U000043,12/19,98,30,6,5,2
U000043,12/20,169,11,5,1,2
U000043,12/21,170,21,5,11,1
U000043,12/22,131,11,6,2,0
U000043,12/23,129,8,2,12,3
U000043,12/24,204,26,7,12,1
U000043,12/25,209,37,9,4,3
U000043,12/26,98,10,4,4,0
U000043,12/27,222,12,6,1,2
U000043,12/28,141,12,6,3,2
U000043,12/29,123,28,3,12,3
U000043,12/30,235,15,1,3,0
U000043,12/31,180,34,6,8,1
U000043,01/01,230,32,3,13,3
U000043,01/02,30,16,4,10,1
U000043,01/03,160,26,5,5,1
U000043,01/04,72,34,3,1,3
U000043,01/05,210,31,2,8,3
U000043,01/06,140,38,8,1,4
U000043,01/07,132,8,9,5,0
U000043,01/08,70,5,4,7,0
U000043,01/09,139,38,6,13,3
U000043,01/10,123,10,6,3,0
U000043,01/11,42,37,0,11,1
U000043,01/12,229,35,3,8,4
U000043,01/13,115,26,0,9,3
U000043,01/14,106,36,7,1,4
U000043,01/15,174,31,6,3,4
U000043,01/16,184,23,4,2,3
U000043,01/17,126,34,9,12,3
U000043,01/18,59,8,3,7,1
U000043,01/19,159,14,1,6,4
U000043,01/20,189,6,2,10,0
U000043,01/21,126,36,5,12,2
U000043,01/22,78,11,9,7,1
U000043,01/23,33,12,9,6,1
U000043,01/24,139,29,8,7,2
U000043,01/25,74,24,3,6,1
U000043,01/26,87,35,2,2,1
U000043,01/27,44,26,6,6,1
U000043,01/28,212,19,9,7,4
U000043,01/29,232,30,1,4,0
U000044,11/01,75,34,3,10,4
U000044,11/02,68,20,5,2,0
U000044,11/03,160,26,3,9,0
U000044,11/04,166,12,2,9,2
U000044,11/05,114,26,9,2,1
U000044,11/06,231,33,8,8,4
U000044,11/07,92,31,8,11,4
U000044,11/08,128,9,4,10,4
U000044,11/09,82,8,7,2,0
U000044,11/10,107,31,4,7,4
U000044,11/11,98,39,5,12,2
U000044,11/12,50,12,5,13,3
U000044,11/13,232,24,5,6,1
U000044,11/14,119,24,6,5,3
U000044,11/15,206,15,9,6,2
U000044,11/16,62,27,8,5,4
U000044,11/17,230,28,2,14,1
U000044,11/18,132,21,8,14,3
U000044,11/19,95,11,3,13,2
U000044,11/20,65,22,6,6,0
U000044,11/21,50,38,9,9,1
U000044,11/22,56,11,1,3,0
U000044,11/23,186,24,8,0,2
U000044,11/24,226,7,2,10,2
U000044,11/25,111,29,8,11,4
U000044,11/26,135,9,1,6,0
U000044,11/27,198,35,6,0,4
U000044,11/28,115,9,4,6,4
U000044,11/29,70,33,0,10,3
U000044,11/30,131,8,6,0,1
U000044,12/01,187,13,3,10,2
U000044,12/02,108,12,5,9,1
U000044,12/03,99,9,4,6,0
U000044,12/04,237,36,0,0,2
U000044,12/05,80,15,7,6,3
U000044,12/06,153,14,3,6,0
U000044,12/07,207,17,3,8,2
U000044,12/08,185,37,1,9,2
U000044,12/09,114,35,4,14,0
U000044,12/10,95,22,2,2,4
U000044,12/11,156,38,1,13,3
U000044,12/12,109,32,7,14,1
U000044,12/13,38,25,7,9,4
U000044,12/14,185,28,9,11,3
U000044,12/15,35,5,8,6,3
U000044,12/16,182,29,9,0,0
U000044,12/17,222,8,3,5,0
U000044,12/18,171,19,6,11,1
U000044,12/19,86,18,9,10,2
U000044,12/20,152,8,7,3,0
U000044,12/21,173,39,8,8,2
U000044,12/22,30,26,7,6,0
U000044,12/23,220,11,8,9,2
U000044,12/24,97,16,8,14,4
U000044,12/25,185,29,7,13,1
U000044,12/26,39,20,4,8,2
U000044,12/27,175,16,7,4,2
U000044,12/28,86,20,5,7,2
U000044,12/29,150,33,1,7,0
U000044,12/30,62,39,7,12,0
U000044,12/31,119,22,7,3,0
U000044,01/01,163,14,5,13,1
U000044,01/02,234,31,1,4,4
U000044,01/03,179,23,0,8,4
U000044,01/04,171,36,1,0,4
U000044,01/05,228,18,2,7,2
U000044,01/06,61,22,8,12,0
U000044,01/07,91,22,5,14,0
U000044,01/08,49,30,8,10,2
U000044,01/09,132,23,9,1,1
U000044,01/10,155,6,6,13,3
U000044,01/11,151,34,9,4,4
U000044,01/12,93,33,1,1,1
U000044,01/13,205,21,9,6,3
U000044,01/14,89,39,0,8,3
U000044,01/15,38,14,4,0,1
U000044,01/16,111,7,9,5,3
