log_id,user_id,event_type,event_date,detail
LOG00002029,U000494,pvp_battle,2024-10-29,"{""result"": ""lose""}"
LOG00002030,U000301,cookie_upgrade,2024-10-07,{}
LOG00002031,U000268,stage_clear,2024-06-17,"{""stage"": 26, ""stars"": 3}"
LOG00002032,U000775,gacha_pull,2024-11-23,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002033,U000503,shop_purchase,2024-07-18,{}
LOG00002034,U000236,stage_clear,2024-09-10,"{""stage"": 383, ""stars"": 2}"
LOG00002035,U000497,pvp_battle,2024-11-17,"{""result"": ""win""}"
LOG00002036,U000106,pvp_battle,2024-10-07,"{""result"": ""win""}"
LOG00002037,U000862,stage_clear,2024-06-14,"{""stage"": 260, ""stars"": 3}"
LOG00002038,U000143,stage_clear,2024-08-07,"{""stage"": 361, ""stars"": 2}"
LOG00002039,U000292,guild_activity,2024-06-15,{}
LOG00002040,U000464,pvp_battle,2024-10-19,"{""result"": ""lose""}"
LOG00002041,U000963,pvp_battle,2024-08-20,"{""result"": ""lose""}"
LOG00002042,U000023,stage_clear,2024-09-05,"{""stage"": 156, ""stars"": 2}"
LOG00002043,U000368,stage_clear,2024-08-25,"{""stage"": 110, ""stars"": 3}"
LOG00002044,U000067,stage_clear,2024-10-21,"{""stage"": 404, ""stars"": 3}"
LOG00002045,U000264,cookie_upgrade,2024-10-06,{}
LOG00002046,U000333,pvp_battle,2024-09-27,"{""result"": ""win""}"
LOG00002047,U000119,gacha_pull,2024-11-21,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002048,U000103,cookie_upgrade,2024-06-01,{}
LOG00002049,U000850,pvp_battle,2024-09-26,"{""result"": ""lose""}"
LOG00002050,U000772,stage_clear,2024-07-24,"{""stage"": 191, ""stars"": 3}"
LOG00002051,U000558,guild_activity,2024-10-25,{}
LOG00002052,U000360,stage_clear,2024-09-27,"{""stage"": 394, ""stars"": 3}"
LOG00002053,U000102,gacha_pull,2024-08-30,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002054,U000627,gacha_pull,2024-09-20,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002055,U000266,gacha_pull,2024-11-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00002056,U000288,shop_purchase,2024-11-20,{}
LOG00002057,U000613,gacha_pull,2024-10-26,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002058,U000988,gacha_pull,2024-11-16,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00002059,U000871,shop_purchase,2024-11-22,{}
LOG00002060,U000614,gacha_pull,2024-09-08,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002061,U000947,shop_purchase,2024-07-04,{}
LOG00002062,U000308,cookie_upgrade,2024-10-03,{}
LOG00002063,U000697,cookie_upgrade,2024-06-24,{}
LOG00002064,U000567,cookie_upgrade,2024-11-17,{}
LOG00002065,U000404,cookie_upgrade,2024-08-12,{}
LOG00002066,U000253,shop_purchase,2024-11-07,{}
LOG00002067,U000996,cookie_upgrade,2024-08-12,{}
LOG00002068,U000431,gacha_pull,2024-07-21,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002069,U000908,stage_clear,2024-09-13,"{""stage"": 443, ""stars"": 1}"
LOG00002070,U000273,stage_clear,2024-08-06,"{""stage"": 356, ""stars"": 2}"
LOG00002071,U000333,shop_purchase,2024-06-22,{}
LOG00002072,U000305,guild_activity,2024-07-17,{}
LOG00002073,U000548,pvp_battle,2024-09-18,"{""result"": ""win""}"
LOG00002074,U000534,guild_activity,2024-07-03,{}
LOG00002075,U000040,stage_clear,2024-10-28,"{""stage"": 57, ""stars"": 3}"
LOG00002076,U000764,shop_purchase,2024-07-03,{}
LOG00002077,U000803,stage_clear,2024-10-08,"{""stage"": 439, ""stars"": 3}"
LOG00002078,U000799,stage_clear,2024-10-12,"{""stage"": 215, ""stars"": 3}"
LOG00002079,U000808,stage_clear,2024-06-07,"{""stage"": 442, ""stars"": 3}"
LOG00002080,U000574,pvp_battle,2024-11-01,"{""result"": ""lose""}"
LOG00002081,U000712,cookie_upgrade,2024-11-23,{}
LOG00002082,U000682,gacha_pull,2024-09-02,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002083,U000578,shop_purchase,2024-08-17,{}
LOG00002084,U000681,pvp_battle,2024-11-21,"{""result"": ""lose""}"
LOG00002085,U000654,stage_clear,2024-10-07,"{""stage"": 480, ""stars"": 2}"
LOG00002086,U000827,shop_purchase,2024-07-12,{}
LOG00002087,U000378,stage_clear,2024-09-23,"{""stage"": 497, ""stars"": 3}"
LOG00002088,U000131,shop_purchase,2024-11-03,{}
LOG00002089,U000396,gacha_pull,2024-09-02,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002090,U000478,stage_clear,2024-11-21,"{""stage"": 19, ""stars"": 2}"
LOG00002091,U000739,cookie_upgrade,2024-09-09,{}
LOG00002092,U000805,guild_activity,2024-09-28,{}
LOG00002093,U000449,gacha_pull,2024-10-05,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002094,U000254,guild_activity,2024-08-08,{}
LOG00002095,U000419,stage_clear,2024-11-13,"{""stage"": 369, ""stars"": 2}"
LOG00002096,U000082,shop_purchase,2024-07-17,{}
LOG00002097,U000482,gacha_pull,2024-06-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002098,U000556,stage_clear,2024-07-21,"{""stage"": 26, ""stars"": 3}"
LOG00002099,U000346,gacha_pull,2024-07-22,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00002100,U000418,stage_clear,2024-06-22,"{""stage"": 436, ""stars"": 2}"
LOG00002101,U000620,stage_clear,2024-11-20,"{""stage"": 431, ""stars"": 3}"
LOG00002102,U000083,stage_clear,2024-10-01,"{""stage"": 376, ""stars"": 3}"
LOG00002103,U000990,stage_clear,2024-10-02,"{""stage"": 319, ""stars"": 2}"
LOG00002104,U000709,shop_purchase,2024-07-02,{}
LOG00002105,U000732,cookie_upgrade,2024-08-31,{}
LOG00002106,U000868,cookie_upgrade,2024-09-29,{}
LOG00002107,U000553,stage_clear,2024-11-18,"{""stage"": 339, ""stars"": 2}"
LOG00002108,U000479,guild_activity,2024-06-08,{}
LOG00002109,U000297,pvp_battle,2024-06-10,"{""result"": ""lose""}"
LOG00002110,U000919,guild_activity,2024-08-17,{}
LOG00002111,U000549,pvp_battle,2024-06-17,"{""result"": ""win""}"
LOG00002112,U000908,stage_clear,2024-11-04,"{""stage"": 80, ""stars"": 2}"
LOG00002113,U000800,gacha_pull,2024-06-12,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002114,U000362,stage_clear,2024-10-14,"{""stage"": 213, ""stars"": 3}"
LOG00002115,U000135,stage_clear,2024-08-29,"{""stage"": 476, ""stars"": 2}"
LOG00002116,U000364,pvp_battle,2024-09-23,"{""result"": ""win""}"
LOG00002117,U000901,pvp_battle,2024-11-01,"{""result"": ""win""}"
LOG00002118,U000078,stage_clear,2024-06-28,"{""stage"": 177, ""stars"": 2}"
LOG00002119,U000184,pvp_battle,2024-06-16,"{""result"": ""lose""}"
LOG00002120,U000289,stage_clear,2024-07-21,"{""stage"": 118, ""stars"": 3}"
LOG00002121,U000975,shop_purchase,2024-10-03,{}
LOG00002122,U000862,shop_purchase,2024-08-05,{}
LOG00002123,U000480,stage_clear,2024-10-17,"{""stage"": 164, ""stars"": 2}"
LOG00002124,U000353,stage_clear,2024-10-08,"{""stage"": 362, ""stars"": 3}"
LOG00002125,U000143,stage_clear,2024-10-08,"{""stage"": 25, ""stars"": 1}"
LOG00002126,U000513,stage_clear,2024-10-03,"{""stage"": 172, ""stars"": 2}"
LOG00002127,U000147,pvp_battle,2024-10-26,"{""result"": ""lose""}"
LOG00002128,U000201,shop_purchase,2024-07-09,{}
LOG00002129,U000877,stage_clear,2024-07-27,"{""stage"": 133, ""stars"": 1}"
LOG00002130,U000184,stage_clear,2024-10-08,"{""stage"": 404, ""stars"": 3}"
LOG00002131,U000932,cookie_upgrade,2024-10-28,{}
LOG00002132,U000009,guild_activity,2024-06-26,{}
LOG00002133,U000728,pvp_battle,2024-09-28,"{""result"": ""win""}"
LOG00002134,U000072,guild_activity,2024-11-08,{}
LOG00002135,U000957,cookie_upgrade,2024-07-31,{}
LOG00002136,U000509,gacha_pull,2024-10-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002137,U000702,stage_clear,2024-10-30,"{""stage"": 9, ""stars"": 3}"
LOG00002138,U000233,stage_clear,2024-11-03,"{""stage"": 160, ""stars"": 3}"
LOG00002139,U000398,cookie_upgrade,2024-09-05,{}
LOG00002140,U000221,gacha_pull,2024-06-02,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002141,U000409,cookie_upgrade,2024-07-25,{}
LOG00002142,U000648,cookie_upgrade,2024-06-10,{}
LOG00002143,U000017,stage_clear,2024-08-28,"{""stage"": 83, ""stars"": 1}"
LOG00002144,U000887,stage_clear,2024-10-11,"{""stage"": 425, ""stars"": 1}"
LOG00002145,U000669,stage_clear,2024-08-16,"{""stage"": 82, ""stars"": 3}"
LOG00002146,U000980,guild_activity,2024-09-25,{}
LOG00002147,U000973,cookie_upgrade,2024-06-24,{}
LOG00002148,U000822,stage_clear,2024-10-18,"{""stage"": 183, ""stars"": 1}"
LOG00002149,U000080,stage_clear,2024-08-05,"{""stage"": 443, ""stars"": 2}"
LOG00002150,U000466,pvp_battle,2024-09-03,"{""result"": ""lose""}"
LOG00002151,U000373,stage_clear,2024-09-25,"{""stage"": 384, ""stars"": 1}"
LOG00002152,U000481,stage_clear,2024-06-19,"{""stage"": 147, ""stars"": 3}"
LOG00002153,U000210,pvp_battle,2024-09-30,"{""result"": ""lose""}"
LOG00002154,U000313,stage_clear,2024-11-26,"{""stage"": 487, ""stars"": 3}"
LOG00002155,U000826,cookie_upgrade,2024-11-12,{}
LOG00002156,U000439,pvp_battle,2024-10-10,"{""result"": ""lose""}"
LOG00002157,U000740,pvp_battle,2024-11-01,"{""result"": ""win""}"
LOG00002158,U000079,cookie_upgrade,2024-11-12,{}
LOG00002159,U000822,gacha_pull,2024-11-16,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002160,U000237,cookie_upgrade,2024-09-12,{}
LOG00002161,U000463,pvp_battle,2024-07-30,"{""result"": ""lose""}"
LOG00002162,U000241,gacha_pull,2024-10-22,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002163,U000051,gacha_pull,2024-06-10,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002164,U000270,cookie_upgrade,2024-06-11,{}
LOG00002165,U000287,stage_clear,2024-08-04,"{""stage"": 69, ""stars"": 3}"
LOG00002166,U000645,stage_clear,2024-10-02,"{""stage"": 199, ""stars"": 2}"
LOG00002167,U000186,stage_clear,2024-06-28,"{""stage"": 479, ""stars"": 2}"
LOG00002168,U000348,gacha_pull,2024-06-12,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002169,U000232,stage_clear,2024-08-13,"{""stage"": 377, ""stars"": 3}"
LOG00002170,U000092,cookie_upgrade,2024-10-01,{}
LOG00002171,U000078,guild_activity,2024-10-16,{}
LOG00002172,U000285,shop_purchase,2024-10-21,{}
LOG00002173,U000932,gacha_pull,2024-06-24,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002174,U000229,stage_clear,2024-09-28,"{""stage"": 276, ""stars"": 2}"
LOG00002175,U000522,pvp_battle,2024-11-01,"{""result"": ""win""}"
LOG00002176,U000980,cookie_upgrade,2024-10-11,{}
LOG00002177,U000237,shop_purchase,2024-08-30,{}
LOG00002178,U000555,guild_activity,2024-11-20,{}
LOG00002179,U000170,cookie_upgrade,2024-10-18,{}
LOG00002180,U000487,guild_activity,2024-07-17,{}
LOG00002181,U000575,stage_clear,2024-06-02,"{""stage"": 485, ""stars"": 3}"
LOG00002182,U000404,cookie_upgrade,2024-08-19,{}
LOG00002183,U000176,stage_clear,2024-11-16,"{""stage"": 111, ""stars"": 2}"
LOG00002184,U000005,pvp_battle,2024-06-03,"{""result"": ""lose""}"
LOG00002185,U000645,stage_clear,2024-08-03,"{""stage"": 445, ""stars"": 3}"
LOG00002186,U000512,stage_clear,2024-07-04,"{""stage"": 171, ""stars"": 3}"
LOG00002187,U000496,guild_activity,2024-06-08,{}
LOG00002188,U000908,cookie_upgrade,2024-11-21,{}
LOG00002189,U000928,gacha_pull,2024-11-20,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002190,U000568,stage_clear,2024-06-07,"{""stage"": 265, ""stars"": 3}"
LOG00002191,U000479,stage_clear,2024-08-25,"{""stage"": 306, ""stars"": 1}"
LOG00002192,U000047,stage_clear,2024-07-29,"{""stage"": 136, ""stars"": 3}"
LOG00002193,U000697,pvp_battle,2024-06-28,"{""result"": ""lose""}"
LOG00002194,U000058,shop_purchase,2024-06-17,{}
LOG00002195,U000054,gacha_pull,2024-10-23,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002196,U000041,stage_clear,2024-10-30,"{""stage"": 259, ""stars"": 3}"
LOG00002197,U000330,stage_clear,2024-07-07,"{""stage"": 436, ""stars"": 2}"
LOG00002198,U000826,guild_activity,2024-06-24,{}
LOG00002199,U000307,cookie_upgrade,2024-10-01,{}
LOG00002200,U000924,stage_clear,2024-07-05,"{""stage"": 400, ""stars"": 3}"
LOG00002201,U000563,stage_clear,2024-10-25,"{""stage"": 367, ""stars"": 1}"
LOG00002202,U000435,shop_purchase,2024-10-30,{}
LOG00002203,U000063,stage_clear,2024-06-22,"{""stage"": 449, ""stars"": 2}"
LOG00002204,U000136,stage_clear,2024-09-16,"{""stage"": 163, ""stars"": 1}"
LOG00002205,U000649,gacha_pull,2024-08-03,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002206,U000534,stage_clear,2024-10-04,"{""stage"": 353, ""stars"": 1}"
LOG00002207,U000452,stage_clear,2024-07-23,"{""stage"": 208, ""stars"": 3}"
LOG00002208,U000455,gacha_pull,2024-10-26,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002209,U000872,pvp_battle,2024-08-20,"{""result"": ""win""}"
LOG00002210,U000149,pvp_battle,2024-11-26,"{""result"": ""lose""}"
LOG00002211,U000573,stage_clear,2024-11-16,"{""stage"": 307, ""stars"": 2}"
LOG00002212,U000404,gacha_pull,2024-09-30,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002213,U000044,stage_clear,2024-06-28,"{""stage"": 28, ""stars"": 3}"
LOG00002214,U000820,shop_purchase,2024-07-14,{}
LOG00002215,U000750,pvp_battle,2024-09-22,"{""result"": ""win""}"
LOG00002216,U000510,shop_purchase,2024-11-25,{}
LOG00002217,U000722,stage_clear,2024-09-06,"{""stage"": 325, ""stars"": 1}"
LOG00002218,U000807,pvp_battle,2024-06-14,"{""result"": ""win""}"
LOG00002219,U000931,stage_clear,2024-06-29,"{""stage"": 355, ""stars"": 1}"
LOG00002220,U000887,stage_clear,2024-08-28,"{""stage"": 360, ""stars"": 3}"
LOG00002221,U000253,cookie_upgrade,2024-09-01,{}
LOG00002222,U000478,stage_clear,2024-07-31,"{""stage"": 147, ""stars"": 3}"
LOG00002223,U000756,stage_clear,2024-06-11,"{""stage"": 137, ""stars"": 2}"
LOG00002224,U000734,stage_clear,2024-06-10,"{""stage"": 247, ""stars"": 3}"
LOG00002225,U000026,stage_clear,2024-08-17,"{""stage"": 345, ""stars"": 3}"
LOG00002226,U000342,shop_purchase,2024-10-29,{}
LOG00002227,U000780,stage_clear,2024-08-06,"{""stage"": 311, ""stars"": 1}"
LOG00002228,U000750,stage_clear,2024-09-13,"{""stage"": 27, ""stars"": 3}"
LOG00002229,U000673,gacha_pull,2024-06-01,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002230,U000615,guild_activity,2024-07-23,{}
LOG00002231,U000049,gacha_pull,2024-10-11,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002232,U000312,gacha_pull,2024-10-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002233,U000012,stage_clear,2024-06-15,"{""stage"": 190, ""stars"": 1}"
LOG00002234,U000025,guild_activity,2024-10-03,{}
LOG00002235,U000799,guild_activity,2024-09-08,{}
LOG00002236,U000624,cookie_upgrade,2024-08-08,{}
LOG00002237,U000124,pvp_battle,2024-10-05,"{""result"": ""win""}"
LOG00002238,U000281,shop_purchase,2024-11-26,{}
LOG00002239,U000871,stage_clear,2024-06-02,"{""stage"": 368, ""stars"": 1}"
LOG00002240,U000685,stage_clear,2024-06-05,"{""stage"": 487, ""stars"": 3}"
LOG00002241,U000171,gacha_pull,2024-11-24,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002242,U000016,gacha_pull,2024-10-17,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002243,U000519,cookie_upgrade,2024-10-23,{}
LOG00002244,U000886,stage_clear,2024-07-25,"{""stage"": 243, ""stars"": 1}"
LOG00002245,U000896,stage_clear,2024-11-02,"{""stage"": 413, ""stars"": 3}"
LOG00002246,U000272,cookie_upgrade,2024-07-01,{}
LOG00002247,U000124,stage_clear,2024-10-01,"{""stage"": 177, ""stars"": 3}"
LOG00002248,U000593,stage_clear,2024-08-17,"{""stage"": 278, ""stars"": 2}"
LOG00002249,U000570,stage_clear,2024-11-23,"{""stage"": 430, ""stars"": 1}"
LOG00002250,U000518,pvp_battle,2024-11-09,"{""result"": ""lose""}"
LOG00002251,U000231,pvp_battle,2024-10-09,"{""result"": ""win""}"
LOG00002252,U000525,stage_clear,2024-09-12,"{""stage"": 105, ""stars"": 3}"
LOG00002253,U000060,stage_clear,2024-07-18,"{""stage"": 121, ""stars"": 2}"
LOG00002254,U000358,pvp_battle,2024-06-30,"{""result"": ""win""}"
LOG00002255,U000914,stage_clear,2024-10-30,"{""stage"": 167, ""stars"": 3}"
LOG00002256,U000428,gacha_pull,2024-10-20,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002257,U000696,stage_clear,2024-07-17,"{""stage"": 326, ""stars"": 1}"
LOG00002258,U000036,cookie_upgrade,2024-11-02,{}
LOG00002259,U000905,pvp_battle,2024-06-21,"{""result"": ""lose""}"
LOG00002260,U000707,shop_purchase,2024-07-07,{}
LOG00002261,U000276,cookie_upgrade,2024-10-08,{}
LOG00002262,U000298,cookie_upgrade,2024-10-31,{}
LOG00002263,U000115,stage_clear,2024-08-19,"{""stage"": 201, ""stars"": 2}"
LOG00002264,U000154,gacha_pull,2024-10-07,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002265,U000734,guild_activity,2024-07-06,{}
LOG00002266,U000994,stage_clear,2024-07-06,"{""stage"": 451, ""stars"": 3}"
LOG00002267,U000832,stage_clear,2024-06-13,"{""stage"": 453, ""stars"": 3}"
LOG00002268,U000220,cookie_upgrade,2024-07-18,{}
LOG00002269,U000495,pvp_battle,2024-11-25,"{""result"": ""lose""}"
LOG00002270,U000334,guild_activity,2024-06-30,{}
LOG00002271,U000973,pvp_battle,2024-09-13,"{""result"": ""lose""}"
LOG00002272,U000218,stage_clear,2024-10-20,"{""stage"": 211, ""stars"": 2}"
LOG00002273,U000320,pvp_battle,2024-11-10,"{""result"": ""lose""}"
LOG00002274,U000902,gacha_pull,2024-07-20,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002275,U000767,guild_activity,2024-06-17,{}
LOG00002276,U000981,stage_clear,2024-06-23,"{""stage"": 489, ""stars"": 1}"
LOG00002277,U000994,stage_clear,2024-07-31,"{""stage"": 319, ""stars"": 2}"
LOG00002278,U000798,stage_clear,2024-06-17,"{""stage"": 329, ""stars"": 3}"
LOG00002279,U000080,stage_clear,2024-10-29,"{""stage"": 388, ""stars"": 3}"
LOG00002280,U000469,stage_clear,2024-06-27,"{""stage"": 163, ""stars"": 2}"
LOG00002281,U000147,stage_clear,2024-11-09,"{""stage"": 393, ""stars"": 2}"
LOG00002282,U000656,pvp_battle,2024-08-29,"{""result"": ""win""}"
LOG00002283,U000193,stage_clear,2024-07-25,"{""stage"": 471, ""stars"": 2}"
LOG00002284,U000979,pvp_battle,2024-09-16,"{""result"": ""win""}"
LOG00002285,U000678,stage_clear,2024-10-18,"{""stage"": 71, ""stars"": 2}"
LOG00002286,U000736,pvp_battle,2024-08-31,"{""result"": ""win""}"
LOG00002287,U000203,shop_purchase,2024-11-12,{}
LOG00002288,U000378,stage_clear,2024-10-10,"{""stage"": 50, ""stars"": 3}"
LOG00002289,U000406,cookie_upgrade,2024-07-07,{}
LOG00002290,U000182,cookie_upgrade,2024-08-11,{}
LOG00002291,U000350,stage_clear,2024-08-12,"{""stage"": 417, ""stars"": 2}"
LOG00002292,U000750,cookie_upgrade,2024-09-03,{}
LOG00002293,U000217,stage_clear,2024-09-10,"{""stage"": 101, ""stars"": 2}"
LOG00002294,U000600,pvp_battle,2024-09-28,"{""result"": ""win""}"
LOG00002295,U000146,pvp_battle,2024-06-05,"{""result"": ""lose""}"
LOG00002296,U000418,gacha_pull,2024-07-01,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002297,U000722,guild_activity,2024-07-29,{}
LOG00002298,U000457,pvp_battle,2024-08-25,"{""result"": ""win""}"
LOG00002299,U000442,gacha_pull,2024-08-13,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00002300,U000777,stage_clear,2024-06-30,"{""stage"": 472, ""stars"": 3}"
LOG00002301,U000829,gacha_pull,2024-08-05,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002302,U000865,guild_activity,2024-11-21,{}
LOG00002303,U000342,stage_clear,2024-10-30,"{""stage"": 186, ""stars"": 3}"
LOG00002304,U000269,pvp_battle,2024-09-30,"{""result"": ""win""}"
LOG00002305,U000203,stage_clear,2024-09-17,"{""stage"": 132, ""stars"": 2}"
LOG00002306,U000523,pvp_battle,2024-10-31,"{""result"": ""win""}"
LOG00002307,U000409,guild_activity,2024-10-26,{}
LOG00002308,U000999,pvp_battle,2024-08-10,"{""result"": ""lose""}"
LOG00002309,U000963,stage_clear,2024-08-30,"{""stage"": 364, ""stars"": 3}"
LOG00002310,U000427,stage_clear,2024-08-03,"{""stage"": 231, ""stars"": 3}"
LOG00002311,U000088,stage_clear,2024-09-19,"{""stage"": 493, ""stars"": 2}"
LOG00002312,U000096,guild_activity,2024-11-01,{}
LOG00002313,U000870,stage_clear,2024-08-23,"{""stage"": 359, ""stars"": 3}"
LOG00002314,U000531,stage_clear,2024-11-25,"{""stage"": 16, ""stars"": 3}"
LOG00002315,U000548,stage_clear,2024-08-15,"{""stage"": 24, ""stars"": 1}"
LOG00002316,U000667,pvp_battle,2024-08-21,"{""result"": ""win""}"
LOG00002317,U000118,guild_activity,2024-07-03,{}
LOG00002318,U000821,shop_purchase,2024-08-07,{}
LOG00002319,U000566,guild_activity,2024-06-22,{}
LOG00002320,U000899,guild_activity,2024-11-11,{}
LOG00002321,U000112,gacha_pull,2024-10-24,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002322,U000332,shop_purchase,2024-08-16,{}
LOG00002323,U000403,gacha_pull,2024-07-23,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00002324,U000158,stage_clear,2024-06-28,"{""stage"": 311, ""stars"": 3}"
LOG00002325,U000760,stage_clear,2024-10-09,"{""stage"": 311, ""stars"": 3}"
LOG00002326,U000418,pvp_battle,2024-09-29,"{""result"": ""win""}"
LOG00002327,U000302,stage_clear,2024-08-02,"{""stage"": 107, ""stars"": 2}"
LOG00002328,U000582,gacha_pull,2024-08-24,"{""pull_type"": ""single"", ""got_epic"": 1}"
LOG00002329,U000070,stage_clear,2024-08-19,"{""stage"": 295, ""stars"": 3}"
LOG00002330,U000669,stage_clear,2024-06-03,"{""stage"": 367, ""stars"": 3}"
LOG00002331,U000378,stage_clear,2024-11-06,"{""stage"": 324, ""stars"": 2}"
LOG00002332,U000569,stage_clear,2024-06-05,"{""stage"": 349, ""stars"": 2}"
LOG00002333,U000346,shop_purchase,2024-10-16,{}
LOG00002334,U000045,cookie_upgrade,2024-11-20,{}
LOG00002335,U000578,pvp_battle,2024-08-16,"{""result"": ""lose""}"
LOG00002336,U000639,cookie_upgrade,2024-09-23,{}
LOG00002337,U000323,pvp_battle,2024-06-28,"{""result"": ""win""}"
LOG00002338,U000189,cookie_upgrade,2024-11-20,{}
LOG00002339,U000653,stage_clear,2024-06-11,"{""stage"": 334, ""stars"": 3}"
LOG00002340,U000344,stage_clear,2024-08-28,"{""stage"": 341, ""stars"": 2}"
LOG00002341,U000167,pvp_battle,2024-11-07,"{""result"": ""win""}"
LOG00002342,U000410,pvp_battle,2024-09-08,"{""result"": ""win""}"
LOG00002343,U000675,cookie_upgrade,2024-06-19,{}
LOG00002344,U000519,stage_clear,2024-10-20,"{""stage"": 421, ""stars"": 3}"
LOG00002345,U000858,shop_purchase,2024-08-23,{}
